epoch,train_loss,train_acc,val_loss,val_acc
1,0.14568945753853768,0.9580078125,0.569402860452051,0.815068493150685
2,0.14205355089507066,0.953125,0.5542420767349739,0.815068493150685
3,0.15028947092650924,0.9501953125,0.703771615681583,0.7671232876712328
4,0.14498793269740418,0.95703125,0.7065959228840593,0.7671232876712328
5,0.14451287555857562,0.9521484375,0.6540016648295808,0.773972602739726
6,0.11344921722775325,0.9697265625,0.6206795695709856,0.773972602739726
7,0.12813141242077108,0.955078125,0.7268646404351273,0.8013698630136986
