epoch,train_loss,val_loss,best_epoch_so_far,epochs_without_improvement,train_accuracy,train_macro_f1,train_weighted_f1,train_mae,train_qwk,train_total_errors,train_adjacent_errors,train_distant_errors,train_total_error_rate,train_adjacent_error_rate,train_distant_error_rate,val_accuracy,val_macro_f1,val_weighted_f1,val_mae,val_qwk,val_total_errors,val_adjacent_errors,val_distant_errors,val_total_error_rate,val_adjacent_error_rate,val_distant_error_rate
11,0.2167892495635897,0.5829157094432883,8,2,0.9306640625,0.9286598893099327,0.9305494728633339,0.099609375,0.9550811522152362,71,47,24,0.0693359375,0.0458984375,0.0234375,0.8013698630136986,0.8002565747418272,0.8003494218144293,0.2602739726027397,0.8942641946697567,29,22,7,0.19863013698630136,0.1506849315068493,0.04794520547945205
12,0.16853670007549226,0.6114993028036536,11,0,0.9443359375,0.9444089420694024,0.9444662633134732,0.076171875,0.9678641128992713,57,40,17,0.0556640625,0.0390625,0.0166015625,0.8082191780821918,0.791992379961212,0.7995632869428383,0.3082191780821918,0.8534427603856422,28,17,11,0.1917808219178082,0.11643835616438356,0.07534246575342465
13,0.19794483319856226,0.5185055608210498,11,1,0.9375,0.9400093280608504,0.9372864511435465,0.07421875,0.9746301690350487,64,53,11,0.0625,0.0517578125,0.0107421875,0.8287671232876712,0.810298786181139,0.8196177557781102,0.2054794520547945,0.9247069854664791,25,22,3,0.17123287671232876,0.1506849315068493,0.02054794520547945
14,0.16066652938025072,0.6724168939949715,13,0,0.9521484375,0.9432711627202023,0.9519123840987049,0.06640625,0.9722055270984478,49,33,16,0.0478515625,0.0322265625,0.015625,0.7534246575342466,0.7317460317460317,0.7464231354642313,0.3287671232876712,0.8728166182711637,36,27,9,0.2465753424657534,0.18493150684931506,0.06164383561643835
15,0.161501154769212,0.5025671630689542,13,1,0.9345703125,0.9339296916381459,0.9344367597000882,0.091796875,0.9585276212522519,67,48,19,0.0654296875,0.046875,0.0185546875,0.815068493150685,0.8033904089256522,0.81345764847243,0.22602739726027396,0.9100398695179412,27,24,3,0.18493150684931506,0.1643835616438356,0.02054794520547945
16,0.1506139722187072,0.5577056035399437,13,2,0.9453125,0.9417380073523652,0.9452289776682896,0.0751953125,0.9681788062941601,56,39,17,0.0546875,0.0380859375,0.0166015625,0.8356164383561644,0.8461477777306735,0.8365213168931223,0.1917808219178082,0.9297164588648726,24,22,2,0.1643835616438356,0.1506849315068493,0.0136986301369863
17,0.17117718141525984,0.6112591038419776,16,0,0.94140625,0.936453742677724,0.9417519451623374,0.076171875,0.9692678885252484,60,46,14,0.05859375,0.044921875,0.013671875,0.815068493150685,0.79921509743259,0.8115671730217242,0.2328767123287671,0.9104801433826998,27,22,5,0.18493150684931506,0.1506849315068493,0.03424657534246575
18,0.13833316264208406,0.6235606798978701,16,1,0.9599609375,0.9548239338404588,0.9600581572461887,0.0576171875,0.9752321739376876,41,25,16,0.0400390625,0.0244140625,0.015625,0.8013698630136986,0.7788344118381858,0.7957009416527697,0.2671232876712329,0.8932532451463409,29,22,7,0.19863013698630136,0.1506849315068493,0.04794520547945205
19,0.12137952854391187,0.7493414406677428,16,2,0.9638671875,0.9611540149176816,0.9639771810309323,0.048828125,0.9804175394826653,37,25,12,0.0361328125,0.0244140625,0.01171875,0.773972602739726,0.7433601593674188,0.7599734803386942,0.3767123287671233,0.8266963935509176,33,19,14,0.22602739726027396,0.13013698630136986,0.0958904109589041
20,0.1367302158032544,0.574504480174143,16,3,0.95703125,0.9544549422597661,0.9571302259530202,0.06640625,0.9685466271679288,44,25,19,0.04296875,0.0244140625,0.0185546875,0.8561643835616438,0.8287292380315636,0.846308565008788,0.19863013698630136,0.915299187800431,21,15,6,0.14383561643835616,0.10273972602739725,0.0410958904109589
21,0.11601481138495728,0.6509112572833283,16,4,0.9638671875,0.9642415726615239,0.963924374538471,0.0458984375,0.9831796139117303,37,27,10,0.0361328125,0.0263671875,0.009765625,0.821917808219178,0.8115698751342316,0.8159846502447885,0.2054794520547945,0.9320266306625076,26,23,3,0.1780821917808219,0.15753424657534246,0.02054794520547945
22,0.10984517756151035,0.5274885882661767,21,0,0.9638671875,0.9648076660723197,0.9638738069800501,0.05078125,0.9785291868865761,37,24,13,0.0361328125,0.0234375,0.0126953125,0.8082191780821918,0.7896373223176328,0.7993789145325106,0.2602739726027397,0.8945562878035569,28,21,7,0.1917808219178082,0.14383561643835616,0.04794520547945205
23,0.09568409257917665,0.535355171520416,21,1,0.9658203125,0.9620739592345082,0.965865564908793,0.0546875,0.9724228162023789,35,19,16,0.0341796875,0.0185546875,0.015625,0.8356164383561644,0.832378747563426,0.8332595076406331,0.21232876712328766,0.9156387821041957,24,19,5,0.1643835616438356,0.13013698630136986,0.03424657534246575
24,0.0928825569426408,0.5911343931539418,21,2,0.9697265625,0.9713968289094048,0.9697698404050293,0.037109375,0.9869206039788403,31,24,7,0.0302734375,0.0234375,0.0068359375,0.8013698630136986,0.7882852919438286,0.7935570202526433,0.2602739726027397,0.901173285198556,29,22,7,0.19863013698630136,0.1506849315068493,0.04794520547945205
25,0.1138749208766967,0.5948941607589591,21,3,0.962890625,0.9588490026338249,0.9630777965029997,0.0556640625,0.9756956237049884,38,20,18,0.037109375,0.01953125,0.017578125,0.8287671232876712,0.8250322580645161,0.82721440144772,0.21232876712328766,0.91651865008881,25,21,4,0.17123287671232876,0.14383561643835616,0.0273972602739726
26,0.12069780625461135,0.6281667559930723,21,4,0.9609375,0.9596839655444562,0.9611514955072346,0.056640625,0.9754364321731043,40,24,16,0.0390625,0.0234375,0.015625,0.8561643835616438,0.8417676723922932,0.8510424338946398,0.1917808219178082,0.9231684436919416,21,16,5,0.14383561643835616,0.1095890410958904,0.03424657534246575
27,0.08927230950212106,0.5166773400078081,21,5,0.9716796875,0.9711682257644126,0.9717167134468965,0.0400390625,0.9826865115732005,29,19,10,0.0283203125,0.0185546875,0.009765625,0.863013698630137,0.8539953918132426,0.8590694838863142,0.17123287671232876,0.9323415480405903,20,17,3,0.136986301369863,0.11643835616438356,0.02054794520547945
28,0.07080402807332575,0.5879095637635009,27,0,0.9794921875,0.9782472385454628,0.9795095212651131,0.0283203125,0.9882358577547814,21,14,7,0.0205078125,0.013671875,0.0068359375,0.815068493150685,0.7969624174275337,0.8076024220019123,0.23972602739726026,0.9007134505714762,27,22,5,0.18493150684931506,0.1506849315068493,0.03424657534246575
29,0.06661340853315778,0.530565759090528,27,1,0.978515625,0.9776400705554309,0.9785266408660617,0.0302734375,0.9867345192876452,22,15,7,0.021484375,0.0146484375,0.0068359375,0.8356164383561644,0.8304596209384171,0.8339442915647401,0.21232876712328766,0.911904592887059,24,20,4,0.1643835616438356,0.136986301369863,0.0273972602739726
30,0.07525208914012183,0.6708614183207081,27,2,0.9765625,0.9790595636320804,0.9766144714500755,0.0361328125,0.9827026518879315,24,14,10,0.0234375,0.013671875,0.009765625,0.7808219178082192,0.7556187748027501,0.7677282701728787,0.3082191780821918,0.869816474412515,32,23,9,0.2191780821917808,0.15753424657534246,0.06164383561643835
